1.0	5.8993369279594e-17
1.00307585794295	5.579345086363799e-17
1.006161176787985	5.280008068405708e-17
1.0092559856354961	4.999719414239948e-17
1.0123603136753827	4.7370226595507687e-17
1.0154741901873283	4.490594777766498e-17
1.0185976445410767	4.259231767126822e-17
1.0217307061967082	4.0418360086215574e-17
1.0248734047049193	3.8374051791776986e-17
1.028025769707299	3.6450225023247536e-17
1.0311878309366103	3.4638481525792844e-17
1.03435961821707	3.2931116579138964e-17
1.0375411614646295	3.132105168009944e-17
1.040732490687258	2.9801774754127025e-17
1.0439336359852243	2.83673069298128e-17
1.047144627551382	2.7012101984263846e-17
1.0503654956714532	2.5731051297203353e-17
1.0535962707243147	2.451943293821747e-17
1.0568369831822846	2.3372876846442022e-17
1.060087663611409	2.228733428667355e-17
1.0633483426717512	2.125905035886777e-17
1.0666190511176807	2.028453921446432e-17
1.0698998197981626	1.9360561677016764e-17
1.0731906796570496	1.848410500244274e-17
1.0764916617333724	1.7652364546835202e-17
1.0798027971616344	1.6862728217732353e-17
1.0831241171721033	1.6112762556015414e-17
1.0864556530911078	1.5400187848489407e-17
1.089797436341331	1.472288024326771e-17
1.0931494984421077	1.4078854554943353e-17
1.0965118710097226	1.3466253853431237e-17
1.0998845857577066	1.2883339945871507e-17
1.1032676744971377	1.2328484664992389e-17
1.1066611691369395	1.1800161886711973e-17
1.1100651016841836	1.1296940208016506e-17
1.1134795042443904	1.081747622343679e-17
1.1169044090218323	1.0360508344877821e-17
1.120339848319838	9.92485084720781e-18
1.1237858545410957	9.509389103576866e-18
1.1272424601879607	9.113075057390333e-18
1.1307096978627602	8.734921803914273e-18
1.1341876002681017	8.37399993947059e-18
1.1376762002071816	8.029433758311916e-18
1.1411755305840938	7.70039773444667e-18
1.144685624404141	7.38611326438495e-18
1.1482065147741451	7.085845649040381e-18
1.1517382349027598	6.798901295042749e-18
1.1552808181007845	6.524625117538289e-18
1.1588342977814776	6.26239812818363e-18
1.1623987074608715	6.011634991045046e-18
1.1659740807580896	5.771782393314169e-18
1.169560451395663	5.542316925241696e-18
1.1731578531998483	5.322743073421995e-18
1.1767663201009473	5.112591663313256e-18
1.1803858861336256	4.911418289034362e-18
1.1840165854372358	4.7188018482406066e-18
1.187658452256137	4.5343431742109796e-18
1.1913115209400207	4.357663757934135e-18
1.1949758259442318	4.1884045535751125e-18
1.1986514018300956	4.026224861245115e-18
1.2023382832652425	3.8708012814882e-18
1.2060365050239368	3.721828845864289e-18
1.209746101987402	3.579014035026939e-18
1.2134671091441527	3.442079305930271e-18
1.2171995615903222	3.310761318433988e-18
1.2209434945299948	3.184809708555428e-18
1.224698943275538	3.063986379794136e-18
1.2284659432479341	2.9480648374355412e-18
1.2322445299771168	2.8368295629504705e-18
1.2360347391023034	2.7300754258195467e-18
1.2398366063723332	2.627607130305409e-18
1.2436501676460037	2.5292386948770373e-18
1.2474754588924084	2.4347929337551827e-18
1.2513125161912777	2.3441003279113342e-18
1.2551613757333173	2.2570005159054967e-18
1.2590220738205504	2.17333999030698e-18
1.2628946468666606	2.092972314871311e-18
1.2667791313973344	2.015757714302963e-18
1.270675564050606	1.9415626768095675e-18
1.2745839815772033	1.8702595492207902e-18
1.2785044208408942	1.801726110068388e-18
1.2824369188188343	1.7358450993752473e-18
1.2863815126019154	1.672503673870874e-18
1.2903382393951157	1.6115927412545548e-18
1.2943071365178511	1.5530152393708344e-18
1.2982882414043264	1.4966984901734949e-18
1.3022815916038883	1.4425301331678455e-18
1.3062872247813806	1.3904215535382072e-18
1.3103051787174982	1.3402878762991315e-18
1.3143354913091447	1.2920477568266063e-18
1.318378200569789	1.2456231769487407e-18
1.3224333446298235	1.2009392452926006e-18
1.326500961736925	1.1579240004976594e-18
1.3305810902564141	1.1165082158004972e-18
1.3346737686716181	1.0766252033703057e-18
1.3387790355842337	1.038210616630367e-18
1.3428969297146902	1.0012268791577782e-18
1.347027489902516	9.656272357745904e-19
1.3511707551067045	9.313326217853466e-19
1.3553267644060811	8.98289839007169e-19
1.359495556999672	8.664477027791191e-19
1.3636771722070746	8.357569243879062e-19
1.3678716494688272	8.061699965523299e-19
1.3720790283467819	7.776410815996932e-19
1.3762993485244772	7.501259020058064e-19
1.380532649807513	7.235816330197262e-19
1.384778972123925	6.979667971599742e-19
1.3890383555245625	6.732411604547489e-19
1.3933108401834646	6.494288659507074e-19
1.397596466398241	6.264719293991074e-19
1.4018952745904507	6.043103868930634e-19
1.4062073053059838	5.82910939335115e-19
1.4105325992154432	5.622413928447466e-19
1.4148711971145298	5.422705972178628e-19
1.4192231399244255	5.229683879756722e-19
1.4235884686921803	5.043055322966816e-19
1.427967224591099	4.86253679227032e-19
1.4323594489211295	4.687853146791139e-19
1.436765183109253	4.518737218564344e-19
1.4411844687098734	4.354929478829761e-19
1.4456173474052105	4.1975073554703827e-19
1.450063861005693	4.0452280440576594e-19
1.4545240514503521	3.897750787665018e-19
1.4589979608072172	3.7548648977472133e-19
1.4634856312737137	3.616367291379931e-19
1.46798710517706	3.482062421513769e-19
1.472502424974667	3.3517622665471523e-19
1.4770316332545381	3.22528638252605e-19
1.4815747727356723	3.102462020689865e-19
1.4861318862684656	2.983124312119488e-19
1.4907030168351154	2.867116519822996e-19
1.4952882075500271	2.754533333319973e-19
1.4998875016602191	2.6467577250425944e-19
1.5045009425457319	2.5420759739227255e-19
1.5091285737200368	2.4403694220514463e-19
1.513770438830446	2.341527323234925e-19
1.5184265816585256	2.245446981051529e-19
1.5230970461205062	2.1520338808297607e-19
1.5277818762676993	2.061201803612855e-19
1.5324811162869123	1.9728729086788877e-19
1.537194810500864	1.8869777699874036e-19
1.5419230033686044	1.8034553511855812e-19
1.5466657394859329	1.7222529036983642e-19
1.551423063585819	1.6440448614811984e-19
1.556195020538825	1.5694870945688693e-19
1.5609816553535285	1.4971929764293633e-19
1.5657830131769468	1.4271242269627125e-19
1.570599139294963	1.3592472932828072e-19
1.5754300791327538	1.293532829589818e-19
1.5802758782552162	1.2299551225934658e-19
1.5851365823673997	1.168491470041927e-19
1.5900122373149348	1.1091215225383293e-19
1.5949028890844676	1.0518266011969117e-19
1.5998085838040916	9.965890056364508e-20
1.6047293677437848	9.433913281732297e-20
1.6096652873158446	8.931286738636915e-20
1.6146163890753258	8.455369354688978e-20
1.61958271972048	7.998626366901691e-20
1.6245643260931966	7.560740502857841e-20
1.6295612551794434	7.14138091012285e-20
1.6345735541097104	6.740200968939824e-20
1.6396012701594547	6.356836688508738e-20
1.6446444507495452	5.990905694440436e-20
1.6497031434467118	5.642006797667097e-20
1.6547773959639915	5.309720118882152e-20
1.6598672561611814	4.993607728194055e-20
1.6649727720452872	4.693214747686701e-20
1.6700939917709778	4.41516245148622e-20
1.6752309636410394	4.153205533721724e-20
1.6803837361068303	3.904759379947378e-20
1.6855523577687384	3.669332689233665e-20
1.6907368773766394	3.4464330353109664e-20
1.6959373438303564	3.235568559759997e-20
1.7011538061801224	3.036249654408945e-20
1.706386313627041	2.847990600435747e-20
1.7116349155235515	2.6703111363657387e-20
1.716899661373895	2.5027379320220836e-20
1.72218060083458	2.3448059503362863e-20
1.7274777837148512	2.1960596835991236e-20
1.7327912599771598	2.0601698779421407e-20
1.7381210797376347	1.9321505274884262e-20
1.7434672932665543	1.8115925564486293e-20
1.7488299509888217	1.6981162378022196e-20
1.7542091034844391	1.5913551397401964e-20
1.7596048014889867	1.490956320575169e-20
1.7650170958940994	1.396580438092367e-20
1.7704460377479476	1.3079017796710694e-20
1.7758916782557186	1.2246082200523942e-20
1.7813540687801002	1.1464011133377163e-20
1.7868332608417634	1.0729951270222306e-20
1.7923293061198506	1.0045057957468058e-20
1.7978422564524612	9.41583089480376e-21
1.8033721638371414	8.824790292830396e-21
1.8089190804313746	8.269756534905613e-21
1.814483058553073	7.748659040745037e-21
1.8200641506810715	7.259532555425906e-21
1.8256624094556222	6.800513360075445e-21
1.8312778876788913	6.369835425744519e-21
1.836910638315457	5.9658265536317846e-21
1.8425607144928087	5.586904516697858e-21
1.8482281695018485	5.231573223862442e-21
1.8539130567973945	4.898418928796199e-21
1.8596154299986833	4.589262537733449e-21
1.865335342889877	4.3032149457356225e-21
1.87107284942057	4.034723278127404e-21
1.876828003706298	3.7827411948801254e-21
1.882600860029049	3.546281477403737e-21
1.8883914728377735	3.3244130548466013e-21
1.8941998967489002	3.1162581381615413e-21
1.9000261865468502	2.9209894631512252e-21
1.905870397184553	2.737827642899253e-21
1.9117325837839663	2.5660386292914016e-21
1.9176128016365943	2.4049312827253072e-21
1.9235111062040107	2.253855048589714e-21
1.9294275531183804	2.1141133452490634e-21
1.9353621981829858	1.9839545583151426e-21
1.941315097372752	1.8617607597868197e-21
1.9472863068347743	1.7470532339108824e-21
1.9532758828888497	1.6393813632461855e-21
1.9592838820280059	1.538321057977808e-21
1.9653103609190354	1.4434732646738039e-21
1.9713553764030298	1.3544625514166519e-21
1.977418985495916	1.2709357662420613e-21
1.9835012453889933	1.1925607658369578e-21
1.9896022134494742	1.1190252114822229e-21
1.9957219472210235	1.0500354292726962e-21
2.0018605044243025	9.863575450305866e-22
2.0080179429575136	9.267135298931536e-22
2.0141943208969457	8.706997567427531e-22
2.0203896964975208	8.180993954436318e-22
2.026604128193347	7.687084563316969e-22
2.032837674598265	7.223350487796036e-22
2.039090394506406	6.787986806687843e-22
2.0453623468927415	6.379295966696396e-22
2.051653590913642	5.995681533130279e-22
2.0579641859074354	5.635642289177321e-22
2.0642941913949655	5.297766665183298e-22
2.070643667080153	4.981161486495012e-22
